Date,Open,High,Low,Close,Volume
2010-08-31,15.189,15.443,12.771,12.822,2392723742
2010-09-30,13.036,14.237,12.884,13.931,1854981866
2010-10-31,14.11,14.92,13.624,14.55,1922286418
2010-11-30,14.777,15.828,14.677,15.352,1548964444
2010-12-31,15.568,16.017,14.985,15.258,1261638340
2011-01-31,15.253,15.923,14.709,15.574,1995010811
2011-02-28,15.574,16.117,15.246,15.579,1380528025
2011-03-31,15.706,16.023,14.304,14.64,1832097881
2011-04-30,14.791,16.832,14.049,16.8,1991127289
2011-05-31,16.722,17.525,16.172,16.463,2165608357
2011-06-30,16.435,16.443,15.36,16.205,1616493525
2011-07-31,16.271,17.106,16.149,16.331,1290194265
2011-08-31,16.532,16.596,14.149,14.864,2099164010
2011-09-30,14.962,16.971,14.149,15.756,1806311561
2011-10-31,15.679,18.612,15.066,18.122,2061234590
2011-11-30,17.793,18.998,16.77,18.559,1526815573
2011-12-31,18.531,19.211,17.174,18.066,1323317521
2012-01-31,18.343,20.123,18.175,19.684,1496889044
2012-02-29,19.926,20.656,19.712,20.19,1036499460
2012-03-31,20.33,21.368,19.68,21.117,942511219
2012-04-30,21.03,21.614,20.461,21.339,991921203
2012-05-31,21.385,22.144,18.852,19.55,1143022357
2012-06-30,19.216,20.994,18.794,20.161,1032424263
2012-07-31,20.055,20.323,18.671,19.442,1014818298
2012-08-31,19.541,20.527,18.429,18.951,988354481
2012-09-30,19.1,19.154,17.154,17.292,1222828574
2012-10-31,17.362,17.683,16.194,16.507,1462276768
2012-11-30,16.603,17.203,14.824,15.085,1492060993
2012-12-31,15.329,16.432,15.036,15.899,1044927811
2013-01-31,16.307,17.778,16.098,16.221,1582522468
2013-02-28,16.335,16.62,15.664,16.273,902244665
2013-03-31,16.202,17.175,16.1,17.014,969922051
2013-04-30,16.889,18.703,16.171,18.664,1606339437
2013-05-31,18.564,19.437,18.448,19.096,941760858
2013-06-30,19.571,20.438,18.416,19.237,1105754114
2013-07-31,19.154,19.218,17.803,18.35,1292056336
2013-08-31,18.416,18.479,17.386,17.619,817523667
2013-09-30,17.639,19.125,17.452,18.378,812157216
2013-10-31,18.229,19.827,17.856,19.62,1003814738
2013-11-30,19.47,20.277,18.841,19.112,737809438
2013-12-31,19.235,20.878,18.762,20.807,766331922
2014-01-31,20.67,21.743,19.562,19.677,1046455833
2014-02-28,19.647,20.22,18.907,20.04,633103094
2014-03-31,19.872,21.094,19.671,20.89,725388302
2014-04-30,20.881,22.048,20.752,21.603,908654729
2014-05-31,21.454,22.303,21.015,22.303,603054191
2014-06-30,22.297,25.306,22.141,25.227,932516723
2014-07-31,25.299,28.435,24.851,27.666,1023706211
2014-08-31,27.553,28.927,26.618,28.696,722466309
2014-09-30,28.566,29.22,27.64,28.617,679124279
2014-10-31,28.443,28.582,24.366,27.95,1088644967
2014-11-30,27.787,31.178,27.297,30.813,680631185
2014-12-31,30.78,31.351,29.222,30.018,725406556
2015-01-31,30.335,31.012,27.297,27.33,821358837
2015-02-28,27.348,28.953,26.976,27.702,548649225
2015-03-31,27.733,28.745,24.42,26.05,1093109032
2015-04-30,25.928,27.525,25.368,27.119,681892871
2015-05-31,27.185,29.161,26.794,28.916,594645354
2015-06-30,28.842,29.025,25.301,25.523,836462929
2015-07-31,25.585,25.947,23.178,24.294,988617071
2015-08-31,24.337,25.114,21.042,24.149,835436731
2015-09-30,23.615,25.653,23.403,25.504,804708467
2015-10-31,25.561,29.641,24.928,28.651,832014180
2015-11-30,28.539,30.07,27.207,29.629,540029922
2015-12-31,29.821,30.326,28.809,29.353,496825477
2016-01-31,28.869,28.981,24.89,26.435,674966105
2016-02-29,26.174,26.515,23.792,25.437,560725511
2016-03-31,25.727,28.154,25.574,27.811,531552394
2016-04-30,27.737,27.91,25.872,26.026,560147579
2016-05-31,26.172,27.442,25.579,27.379,447224703
2016-06-30,27.413,28.615,26.392,28.437,514811273
2016-07-31,28.3,31.153,28.073,30.225,556186100
2016-08-31,30.189,31.36,29.693,31.353,407999816
2016-09-30,31.441,33.242,30.631,32.976,512911082
2016-10-31,32.926,33.509,30.322,30.462,493291002
2016-11-30,30.489,31.388,29.416,30.545,443988350
2016-12-31,30.685,32.871,29.538,31.925,426311359
2017-01-31,32.224,33.844,31.853,32.41,473278505
2017-02-28,32.41,32.641,30.884,32.089,501531492
2017-03-31,31.781,32.175,30.725,31.973,589894101
2017-04-30,32.081,33.245,31.213,32.049,478116851
2017-05-31,32.011,33.194,31.275,32.248,484420781
2017-06-30,32.257,32.66,29.776,30.132,557094461
2017-07-31,29.928,32.027,29.676,31.677,491353442
2017-08-31,31.846,33.018,30.932,31.553,552544591
2017-09-30,31.706,34.322,31.425,34.261,479235830
2017-10-31,34.294,41.206,34.261,40.926,703084010
2017-11-30,41.359,42.616,39.61,40.577,635696522
2017-12-31,40.478,43.113,38.614,41.772,616535850
2018-01-31,41.972,46.018,38.405,43.566,1003110904
2018-02-28,43.161,46.374,38.302,44.908,664533454
2018-03-31,45.101,48.998,42.788,47.451,780261210
2018-04-30,47.094,50.829,43.089,47.033,731800513
2018-05-31,47.05,51.5,46.66,50.583,531227286
2018-06-30,51.168,52.781,44.444,45.551,696604344
2018-07-31,44.938,48.842,42.545,44.076,523100014
2018-08-31,44.035,46.653,42.584,44.65,561264506
2018-09-30,44.603,44.647,40.619,43.599,501946437
2018-10-31,43.137,45.839,39.054,43.221,848463198
2018-11-30,43.285,45.755,43.102,45.746,596405022
2018-12-31,46.386,46.845,40.368,43.538,609272456
2019-01-31,42.639,46.419,41.182,43.714,668713414
2019-02-28,43.658,50.056,43.614,49.448,439980893
2019-03-31,49.898,51.344,48.272,50.139,465878119
2019-04-30,50.738,55.641,47.498,47.655,505964756
2019-05-31,47.713,48.385,40.267,41.376,679376847
2019-06-30,41.575,45.547,40.587,44.975,442827330
2019-07-31,46.31,50.265,44.222,47.493,458878259
2019-08-31,47.465,48.752,42.379,44.846,563693657
2019-09-30,44.573,50.449,43.982,48.746,416985517
2019-10-31,49.161,54.148,45.908,53.476,474391353
2019-11-30,52.918,56.246,52.615,55.222,336658939
2019-12-31,55.696,57.533,53.032,56.933,442316832
2020-01-31,57.303,65.912,55.668,60.813,561338626
2020-02-29,61.314,65.09,51.239,53.075,462227479
2020-03-31,53.332,56.419,41.707,51.735,1005364351
2020-04-30,50.188,59.391,48.963,57.337,646170492
2020-05-31,56.238,61.66,53.829,60.497,426084008
2020-06-30,60.069,62.593,54.566,57.517,593517560
2020-07-31,57.594,59.534,45.154,45.885,841236921
2020-08-31,46.403,49.845,45.895,49.312,689855247
2020-09-30,49.274,50.987,46.863,50.116,703228198
2020-10-31,50.716,54.424,42.208,42.857,762983511
2020-11-30,43.515,47.283,42.819,47.137,694341897
2020-12-31,47.526,51.329,44.104,48.57,906537866
2021-01-31,48.639,62.346,48.093,54.117,987990445
2021-02-28,54.547,62.313,54.312,59.607,521997371
2021-03-31,60.528,66.137,56.787,62.764,786001183
2021-04-30,63.476,67.168,55.969,56.42,667866564
2021-05-31,56.739,57.24,52.711,56.361,502546105
2021-06-30,56.845,57.639,54.368,55.395,518762118
2021-07-31,55.385,56.692,51.615,53.006,523915192
2021-08-31,53.273,54.492,51.066,53.688,405511235
2021-09-30,53.737,55.103,51.96,52.913,416240285
2021-10-31,53.276,55.684,47.54,48.663,676701839
2021-11-30,49.06,51.99,48.115,49.2,617635215
2021-12-31,49.84,55,48.33,50.59,328787829
